A Prendre ou a LaisserLe Jeu Officiel (France).nds;https://tinyurl.com/2yyukczm;8.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
A Ressha de Ikou DS (Japan) [b].nds;https://tinyurl.com/28awuqo6;32.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
AFL Mascot Manor (Australia) [b].nds;https://tinyurl.com/25j3pepd;64.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
ALC no punkan Eigo MasterChuukyuu (Japan).nds;https://tinyurl.com/2cefclhd;64.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
ALC no punkan Eigo MasterJoukyuu (Japan) (Rev ).nds;https://tinyurl.com/24xm4bo7;64.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
ALC no punkan Eigo MasterShokyuu (Japan).nds;https://tinyurl.com/22zlm29u;64.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
AMF Bowling Pinbusters! (Europe) (En,Fr,De,Es,It).nds;https://tinyurl.com/28tx3htz;32.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
AMF Bowling Pinbusters! (USA).nds;https://tinyurl.com/26qdjdrw;32.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
ANA OriginalGotouchi Kentei DS (Japan).nds;https://tinyurl.com/28m4oumq;64.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
ASHArchaic Sealed Heat (Japan).nds;https://tinyurl.com/2xsuzfgt;256.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
ATV Quad Frenzy (Europe) (En,Fr,De).nds;https://tinyurl.com/2xkbkfx6;32.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
ATV Quad Frenzy (USA).nds;https://tinyurl.com/26s45r4u;16.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
ATV Quad Kings (Europe) (En,Fr,De,Es,It,Nl).nds;https://tinyurl.com/2cyjw48s;16.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
ATV Wild Ride (USA).nds;https://tinyurl.com/2yvuturk;16.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Ab durch die Hecke (Germany).nds;https://tinyurl.com/225qjg4x;32.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Ace Attorney InvestigationsMiles Edgeworth (Europe).nds;https://tinyurl.com/24yhowvr;64.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Ace Attorney InvestigationsMiles Edgeworth (USA).nds;https://tinyurl.com/27ywscea;64.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Acekard R.P.G. (World) (Unl).nds;https://tinyurl.com/2y67drd5;128.00 KB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Acekard i (World) (Unl).nds;https://tinyurl.com/29qtxod3;128.00 KB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Acekard(World) (Unl).nds;https://tinyurl.com/26mwozao;256.00 KB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Acekard(World) (v.) (Unl).nds;https://tinyurl.com/28s54pr7;128.00 KB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Action Replay DS (World) (v.) (Unl) [b].nds;https://tinyurl.com/27d4mgcu;16.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Action Replay DS (World) (v.) (Unl).nds;https://tinyurl.com/279ngmqy;16.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Action Replay DS (World) (v1.02) (Unl).nds;https://tinyurl.com/2dhg2yup;16.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Actionloop (Europe) (En,Fr,De,Es,It).nds;https://tinyurl.com/25j43csy;8.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Active Health with Carol Vorderman (Europe).nds;https://tinyurl.com/2dfpflkr;64.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Actua Pool (Europe) (En,De,Es,It).nds;https://tinyurl.com/23ncutx7;8.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
Actua Pool (France).nds;https://tinyurl.com/2a8fxlvj;8.00 MiB;Unknown;https://archive.org/download/NintendoDSRomCollectionByGhostware;zip
